,img,type,label,confidence
34721,img_07036,Label,Ponytail,98.72089385986328
34722,img_07036,Label,Figurine,94.96900939941406
34723,img_07036,Label,Animal,80.49947357177734
34724,img_07036,Label,Bird,80.49947357177734
34725,img_07036,Label,Buzzard,80.49947357177734
34726,img_07036,Label,Harrier,80.49947357177734
34727,img_07036,Label,Hawk,80.49947357177734
34728,img_07036,Label,Bikini,75.46269989013672
34729,img_07036,Label,Clothing,75.46269989013672
34730,img_07036,Label,Swimwear,75.46269989013672
34731,img_07036,Celebrity,Alicia Vikander,99.99958038330078
34732,img_07039,Label,Cosmetics,98.79375457763672
34733,img_07039,Label,Lipstick,98.79375457763672
34734,img_07040,Label,Human,99.26290893554688
34735,img_07040,Label,People,99.26290893554688
34736,img_07040,Label,Person,99.26290893554688
34737,img_07040,Label,Leisure Activities,91.30467987060547
34738,img_07040,Label,Music,91.30467987060547
34739,img_07040,Label,Musical,91.30467987060547
34740,img_07040,Label,Performer,91.30467987060547
34741,img_07040,Celebrity,Michael Mukasey,99.92315673828125
34742,img_07042,Label,Human,98.96331024169922
34743,img_07042,Label,People,98.96329498291016
34744,img_07042,Label,Person,98.96331024169922
34745,img_07043,Label,Cutlery,96.92349243164062
34746,img_07043,Label,Spoon,96.92349243164062
34747,img_07044,Label,Human,99.29231262207031
34748,img_07044,Label,People,99.29231262207031
34749,img_07044,Label,Person,99.29231262207031
34750,img_07044,Celebrity,Rebecca Hall,99.99556732177734
34751,img_07045,Label,Human,99.31365203857422
34752,img_07045,Label,People,99.31365203857422
34753,img_07045,Label,Person,99.31365203857422
34754,img_07045,Label,Face,90.30972290039062
34755,img_07045,Label,Portrait,90.30972290039062
34756,img_07045,Celebrity,Huma Abedin,99.58790588378906
34757,img_07048,Label,Human,99.14389038085938
34758,img_07048,Label,People,99.14387512207031
34759,img_07048,Label,Person,99.14389038085938
34760,img_07048,Label,Blonde,82.63179779052734
34761,img_07048,Label,Female,82.63179779052734
34762,img_07048,Label,Girl,82.63179779052734
34763,img_07048,Label,Woman,82.63179779052734
34764,img_07048,Celebrity,Jennifer Lopez,99.94766998291016
34765,img_07049,Label,Human,99.05516815185547
34766,img_07049,Label,People,99.05516052246094
34767,img_07049,Label,Person,99.05516815185547
34768,img_07049,Celebrity,Kim Kardashian,99.68818664550781
34769,img_07051,Label,Luggage,97.1249008178711
34770,img_07051,Label,Suitcase,97.1249008178711
34771,img_07051,Label,Bikini,89.08026885986328
34772,img_07051,Label,Clothing,89.08026885986328
34773,img_07051,Label,Swimwear,89.08026885986328
34774,img_07054,Label,Chair,97.83446502685547
34775,img_07054,Label,Furniture,97.83446502685547
34776,img_07054,Label,Indoors,80.96249389648438
34777,img_07054,Label,Interior Design,80.96249389648438
34778,img_07054,Label,Dining Table,76.4271011352539
34779,img_07054,Label,Table,76.4271011352539
34780,img_07055,Label,Aircraft,85.57366943359375
34781,img_07055,Label,Transportation,85.57366943359375
34782,img_07058,Label,Human,99.20341491699219
34783,img_07058,Label,People,99.20341491699219
34784,img_07058,Label,Person,99.20341491699219
34785,img_07058,Label,Blonde,92.23580932617188
34786,img_07058,Label,Female,92.23580932617188
34787,img_07058,Label,Girl,92.23580932617188
34788,img_07058,Label,Woman,92.23580932617188
34789,img_07058,Label,Clothing,80.5042953491211
34790,img_07058,Label,Lingerie,80.5042953491211
34791,img_07058,Label,Underwear,80.5042953491211
34792,img_07059,Label,Human,98.9035415649414
34793,img_07059,Label,People,98.90351867675781
34794,img_07059,Label,Person,98.9035415649414
34795,img_07059,Celebrity,Cleavon Little,99.99502563476562
34796,img_07059,Celebrity,Gene Wilder,99.912353515625
34797,img_07062,Label,Human,99.22881317138672
34798,img_07062,Label,People,99.22879791259766
34799,img_07062,Label,Person,99.22881317138672
34800,img_07062,Label,Hug,93.95238494873047
34801,img_07062,Label,Back,77.4061050415039
34802,img_07065,Label,Human,99.32251739501953
34803,img_07065,Label,People,99.32251739501953
34804,img_07065,Label,Person,99.32251739501953
34805,img_07065,Label,Exercise,85.388427734375
34806,img_07065,Label,Fitness,85.388427734375
34807,img_07065,Label,Sport,85.388427734375
34808,img_07065,Label,Sports,85.388427734375
34809,img_07065,Label,Working Out,85.388427734375
34810,img_07065,Label,Face,84.34062957763672
34811,img_07065,Label,Portrait,84.34062957763672
34812,img_07065,Text,IvID,65.6203842163086
34813,img_07065,Text,M,78.44454956054688
34814,img_07065,Text,AWAR,93.24170684814453
34815,img_07065,Text,vIDE,72.77281951904297
34816,img_07065,Text,MU SI,60.52199172973633
34817,img_07065,Text,AWARD,93.48643493652344
34818,img_07065,Text,IvID,65.6203842163086
34819,img_07065,Text,M,78.44454956054688
34820,img_07065,Text,AWAR,93.24170684814453
34821,img_07065,Text,vIDE,72.77281951904297
34822,img_07065,Text,MU SI,60.52199172973633
34823,img_07065,Text,AWARD,93.48643493652344
34824,img_07066,Text,huild,51.597816467285156
34825,img_07066,Text,G,52.93657684326172
34826,img_07066,Text,a,53.926116943359375
34827,img_07066,Text,o,38.61791229248047
34828,img_07066,Text,OOOOOOX,52.42914581298828
34829,img_07066,Text,y,51.44461441040039
34830,img_07066,Text,oss 80i,53.455841064453125
34831,img_07066,Text,S,41.20557403564453
34832,img_07066,Text,huild,51.597816467285156
34833,img_07066,Text,G,52.93657684326172
34834,img_07066,Text,a,53.926116943359375
34835,img_07066,Text,o,38.61791229248047
34836,img_07066,Text,OOOOOOX,52.42914581298828
34837,img_07066,Text,y,51.44461441040039
34838,img_07066,Text,oss,54.63334274291992
34839,img_07066,Text,80i,52.27834701538086
34840,img_07066,Text,S,41.20557403564453
34841,img_07070,Label,Human,98.71841430664062
34842,img_07070,Label,People,98.7183837890625
34843,img_07070,Label,Person,98.71841430664062
34844,img_07070,Label,Leisure Activities,96.88220977783203
34845,img_07070,Label,Music,96.88220977783203
34846,img_07070,Label,Musical,96.88220977783203
34847,img_07070,Label,Performer,96.88220977783203
34848,img_07071,Label,Human,99.3146743774414
34849,img_07071,Label,People,99.3146743774414
34850,img_07071,Label,Person,99.3146743774414
34851,img_07071,Label,Blonde,86.13906860351562
34852,img_07071,Label,Female,86.13906860351562
34853,img_07071,Label,Girl,86.13906860351562
34854,img_07071,Label,Woman,86.13906860351562
34855,img_07071,Label,Runway,78.01924133300781
34856,img_07071,Label,Clothing,77.7256851196289
34857,img_07071,Label,Long Sleeve,77.7256851196289
34858,img_07071,Label,Sleeve,77.7256851196289
34859,img_07071,Celebrity,Beyoncé,99.99491882324219
34860,img_07071,Celebrity,Hailey Rhode Baldwin,99.69864654541016
34861,img_07071,Celebrity,Valeria Lynch,99.97833251953125
34862,img_07072,Label,Human,99.27677917480469
34863,img_07072,Label,People,99.27677917480469
34864,img_07072,Label,Person,99.27677917480469
34865,img_07072,Label,Stage,98.47595977783203
34866,img_07073,Label,Human,99.03377532958984
34867,img_07073,Label,People,99.03376007080078
34868,img_07073,Label,Person,99.03377532958984
34869,img_07073,Label,Art,98.18577575683594
34870,img_07073,Label,Sculpture,98.18577575683594
34871,img_07073,Label,Statue,98.18577575683594
34872,img_07074,Label,Human,99.29554748535156
34873,img_07074,Label,People,99.29554748535156
34874,img_07074,Label,Person,99.29554748535156
34875,img_07074,Label,Arm,83.08106994628906
34876,img_07074,Celebrity,Kanye West,99.99250030517578
34877,img_07074,Text,E O,66.62517547607422
34878,img_07074,Text,FAMD,69.54257202148438
34879,img_07074,Text,E,86.76648712158203
34880,img_07074,Text,O,46.48386764526367
34881,img_07074,Text,FAMD,69.54257202148438
34882,img_07075,Label,Human,99.30322265625
34883,img_07075,Label,People,99.30322265625
34884,img_07075,Label,Person,99.30322265625
34885,img_07075,Label,Blonde,97.10266876220703
34886,img_07075,Label,Female,97.10266876220703
34887,img_07075,Label,Girl,97.10266876220703
34888,img_07075,Label,Woman,97.10266876220703
34889,img_07075,Label,Costume,83.6623764038086
34890,img_07075,Label,Runway,83.57974243164062
34891,img_07075,Label,Clothing,75.68433380126953
34892,img_07075,Label,Miniskirt,75.68433380126953
34893,img_07075,Label,Skirt,75.68433380126953
34894,img_07075,Celebrity,Beyoncé,99.99990844726562
34895,img_07075,Celebrity,Britney Spears,99.73219299316406
34896,img_07075,Celebrity,Kim Kardashian,99.84500122070312
34897,img_07075,Text,IDE,82.84396362304688
34898,img_07075,Text,USI,77.7960205078125
34899,img_07075,Text,11 WAR,76.5657958984375
34900,img_07075,Text,Eo,73.60649108886719
34901,img_07075,Text,M1T I C 1 AWAR,64.47402954101562
34902,img_07075,Text,IDE,82.84396362304688
34903,img_07075,Text,USI,77.7960205078125
34904,img_07075,Text,11,67.8353271484375
34905,img_07075,Text,WAR,85.2962646484375
34906,img_07075,Text,Eo,73.60649108886719
34907,img_07075,Text,M1T,49.85037612915039
34908,img_07075,Text,I C,61.63738250732422
34909,img_07075,Text,1,54.33560562133789
34910,img_07075,Text,AWAR,92.07275390625
34911,img_07077,Text,nGo od,64.96112823486328
34912,img_07077,Text,10,80.2343978881836
34913,img_07077,Text,hrei,49.00876998901367
34914,img_07077,Text,bu STICk LIPsii,70.59600067138672
34915,img_07077,Text,euonn Eulip STICk OUGEA sUoune LEREE AUFa,71.63080596923828
34916,img_07077,Text,STIck S MMar,74.574951171875
34917,img_07077,Text,M,53.811824798583984
34918,img_07077,Text,nGo,68.8056411743164
34919,img_07077,Text,od,61.11661148071289
34920,img_07077,Text,10,80.2343978881836
34921,img_07077,Text,hrei,49.00876998901367
34922,img_07077,Text,LIPsii,69.23839569091797
34923,img_07077,Text,bu,63.35881805419922
34924,img_07077,Text,STICk,79.19078826904297
34925,img_07077,Text,LEREE,61.21929931640625
34926,img_07077,Text,OUGEA,83.49116516113281
34927,img_07077,Text,AUFa,63.33783721923828
34928,img_07077,Text,Eulip,58.60260772705078
34929,img_07077,Text,sUoune,72.646240234375
34930,img_07077,Text,STICk,77.17745971679688
34931,img_07077,Text,MMar,66.98426055908203
34932,img_07077,Text,euonn,84.94105529785156
34933,img_07077,Text,STIck,72.34663391113281
34934,img_07077,Text,S,84.39396667480469
34935,img_07077,Text,M,53.811824798583984
34936,img_07082,Label,Cosmetics,94.31507873535156
34937,img_07082,Label,Lipstick,93.33844757080078
34938,img_07082,Text,tigt,60.75475311279297
34939,img_07082,Text,tsfi:,59.26439666748047
34940,img_07082,Text,(,56.59326934814453
34941,img_07082,Text,BY.POPPY,90.06600952148438
34942,img_07082,Text,s,66.4141845703125
34943,img_07082,Text,tigt,60.75475311279297
34944,img_07082,Text,tsfi:,59.26439666748047
34945,img_07082,Text,(,56.59326934814453
34946,img_07082,Text,BY.POPPY,90.06600952148438
34947,img_07082,Text,s,66.4141845703125
34948,img_07083,Label,Apartment,93.08294677734375
34949,img_07083,Label,Building,93.08294677734375
34950,img_07083,Label,Housing,93.08294677734375
34951,img_07083,Label,Indoors,93.08294677734375
34952,img_07083,Label,Loft,93.08294677734375
34953,img_07083,Label,Banister,86.2991714477539
34954,img_07083,Label,Handrail,86.2991714477539
34955,img_07084,Label,Cell Phone,93.18679809570312
34956,img_07084,Label,Computer,93.18679809570312
34957,img_07084,Label,Electronics,93.18679809570312
34958,img_07084,Label,Mobile Phone,93.18679809570312
34959,img_07084,Label,Phone,93.18679809570312
34960,img_07084,Text,YSnsootl ALA,53.849609375
34961,img_07084,Text,O,49.35175323486328
34962,img_07084,Text,YSnsootl,63.678585052490234
34963,img_07084,Text,O,49.35175323486328
34964,img_07084,Text,ALA,44.020633697509766
34965,img_07085,Label,Human,99.30184173583984
34966,img_07085,Label,People,99.30184173583984
34967,img_07085,Label,Person,99.30184173583984
34968,img_07085,Celebrity,Drake,99.82803344726562
34969,img_07085,Celebrity,Drake,99.99314880371094
34970,img_07085,Celebrity,Drake,99.08024597167969
34971,img_07085,Text,EENG,84.72373962402344
34972,img_07085,Text,5IXTEEN SUNMEB,81.3679428100586
34973,img_07085,Text,Bps,69.70556640625
34974,img_07085,Text,EENG,84.72373962402344
34975,img_07085,Text,SUNMEB,81.97303771972656
34976,img_07085,Text,5IXTEEN,80.7628402709961
34977,img_07085,Text,Bps,69.70556640625
34978,img_07087,Label,Transportation,99.0572509765625
34979,img_07087,Label,Vessel,99.0572509765625
34980,img_07087,Label,Watercraft,99.0572509765625
34981,img_07087,Label,Yacht,99.0572509765625
34982,img_07087,Label,Dock,98.63150024414062
34983,img_07087,Label,Pier,98.63150024414062
34984,img_07087,Label,Boat,97.85462951660156
34985,img_07087,Label,Marina,89.72868347167969
34986,img_07087,Label,Harbor,75.1805191040039
34987,img_07087,Label,Port,75.1805191040039
34988,img_07087,Label,Waterfront,75.1805191040039
34989,img_07087,Text,4,73.19713592529297
34990,img_07087,Text,du,49.18069076538086
34991,img_07087,Text,4,73.19713592529297
34992,img_07087,Text,du,49.18069076538086
34993,img_07088,Label,Clothing,75.97715759277344
34994,img_07088,Label,Dress,75.97715759277344
34995,img_07088,Label,Gown,75.87628173828125
34996,img_07088,Label,Robe,75.87628173828125
34997,img_07088,Text,n,54.962425231933594
34998,img_07088,Text,n,54.962425231933594
34999,img_07089,Label,Arch,99.17802429199219
35000,img_07089,Label,Arched,99.17802429199219
35001,img_07089,Label,Architecture,99.17802429199219
35002,img_07089,Label,Building,99.17802429199219
35003,img_07089,Label,Human,98.96800994873047
35004,img_07089,Label,People,98.96800231933594
35005,img_07089,Label,Person,98.96800994873047
35006,img_07089,Label,Canyon,97.36609649658203
35007,img_07089,Label,Mountain,97.36609649658203
35008,img_07089,Label,Nature,97.36609649658203
35009,img_07089,Label,Outdoors,97.36609649658203
35010,img_07089,Label,Valley,97.36609649658203
35011,img_07089,Text,e,42.752655029296875
35012,img_07089,Text,e,42.752655029296875
35013,img_07091,Label,Human,99.28839111328125
35014,img_07091,Label,People,99.28839111328125
35015,img_07091,Label,Person,99.28839111328125
35016,img_07091,Label,Face,82.63484191894531
35017,img_07091,Label,Portrait,82.63484191894531
35018,img_07091,Label,Female,81.89655303955078
35019,img_07092,Label,Human,99.31718444824219
35020,img_07092,Label,People,99.31718444824219
35021,img_07092,Label,Person,99.31718444824219
35022,img_07092,Label,Boat,80.03165435791016
35023,img_07092,Label,Transportation,80.03165435791016
35024,img_07092,Label,Vessel,80.03165435791016
35025,img_07092,Label,Watercraft,80.03165435791016
35026,img_07092,Celebrity,Clara Paget,99.9998550415039
35027,img_07093,Label,Accessories,78.74504852294922
35028,img_07093,Text,seite theday,85.71356201171875
35029,img_07093,Text,seite,82.49040985107422
35030,img_07093,Text,theday,88.93671417236328
35031,img_07094,Label,Architecture,99.15880584716797
35032,img_07094,Label,Building,99.15880584716797
35033,img_07094,Label,Tower,99.15880584716797
35034,img_07094,Label,City,95.0022201538086
35035,img_07094,Label,Town,95.0022201538086
35036,img_07094,Label,Urban,95.0022201538086
35037,img_07094,Label,Bridge,88.7537612915039
35038,img_07098,Label,Human,99.21764373779297
35039,img_07098,Label,People,99.21764373779297
35040,img_07098,Label,Person,99.21764373779297
35041,img_07098,Celebrity,Barbara Kwiatkowska-Lass,99.9963607788086
35042,img_07098,Celebrity,Cynthia Nixon,99.97914123535156
35043,img_07098,Text,WATER,84.61920166015625
35044,img_07098,Text,WATER,84.61920166015625
35045,img_07099,Label,Human,99.08130645751953
35046,img_07099,Label,People,99.08128356933594
35047,img_07099,Label,Person,99.08130645751953
35048,img_07099,Label,Clothing,94.16838073730469
35049,img_07099,Label,Hat,94.16838073730469
35050,img_07099,Label,Headband,94.16838073730469
35051,img_07099,Celebrity,Sophie Desmarais,99.52205657958984
35052,img_07099,Text,cami,85.48086547851562
35053,img_07099,Text,@MoonligthChan,81.94613647460938
35054,img_07099,Text,Her Hair! I can't its so unfair how pert,87.02945709228516
35055,img_07099,Text,#VivaGlam @Arianagrande,89.92113494873047
35056,img_07099,Text,5:13 22 Aug 2016,91.94676971435547
35057,img_07099,Text,cami,85.48086547851562
35058,img_07099,Text,@MoonligthChan,81.94613647460938
35059,img_07099,Text,Her,89.21228790283203
35060,img_07099,Text,Hair!,94.6025161743164
35061,img_07099,Text,I,67.16580200195312
35062,img_07099,Text,can't,92.70252990722656
35063,img_07099,Text,its,90.78462982177734
35064,img_07099,Text,so,70.43524169921875
35065,img_07099,Text,unfair,95.02193450927734
35066,img_07099,Text,how,91.76204681396484
35067,img_07099,Text,pert,91.57811737060547
35068,img_07099,Text,#VivaGlam,96.97503662109375
35069,img_07099,Text,@Arianagrande,82.86722564697266
35070,img_07099,Text,5:13,88.2033462524414
35071,img_07099,Text,22,93.36370849609375
35072,img_07099,Text,Aug,91.74312591552734
35073,img_07099,Text,2016,94.47689819335938
35074,img_07101,Label,Human,98.870849609375
35075,img_07101,Label,People,98.8708267211914
35076,img_07101,Label,Person,98.870849609375
35077,img_07101,Celebrity,Chrissy Teigen,99.99966430664062
35078,img_07101,Celebrity,Lipa Schmeltzer,99.61341857910156
35079,img_07101,Text,NAN,96.95193481445312
35080,img_07101,Text,NEA,98.30018615722656
35081,img_07101,Text,CS,85.63438415527344
35082,img_07101,Text,3,84.93438720703125
35083,img_07101,Text,christine teigen,95.79861450195312
35084,img_07101,Text,@chrissyteigen,98.15118408203125
35085,img_07101,Text,feel like tiny underpaid,96.84526062011719
35086,img_07101,Text,NEAL BR,95.84012603759766
35087,img_07101,Text,uterus back together al,92.29747772216797
35088,img_07101,Text,about it so they aren't,87.66373443603516
35089,img_07101,Text,NAN,96.95193481445312
35090,img_07101,Text,NEA,98.30018615722656
35091,img_07101,Text,CS,85.63438415527344
35092,img_07101,Text,3,84.93438720703125
35093,img_07101,Text,christine,95.79981231689453
35094,img_07101,Text,teigen,95.79741668701172
35095,img_07101,Text,@chrissyteigen,98.15118408203125
35096,img_07101,Text,feel,97.47612762451172
35097,img_07101,Text,like,93.78313446044922
35098,img_07101,Text,tiny,98.94644927978516
35099,img_07101,Text,underpaid,97.1753158569336
35100,img_07101,Text,NEAL,98.45516967773438
35101,img_07101,Text,BR,93.22508239746094
35102,img_07101,Text,uterus,96.78422546386719
35103,img_07101,Text,back,98.21318817138672
35104,img_07101,Text,together,97.70348358154297
35105,img_07101,Text,al,76.489013671875
35106,img_07101,Text,about,97.17328643798828
35107,img_07101,Text,it,85.39542388916016
35108,img_07101,Text,so,62.196495056152344
35109,img_07101,Text,they,97.85506439208984
35110,img_07101,Text,aren't,95.69841766357422
35111,img_07103,Label,Human,98.5311050415039
35112,img_07103,Label,People,98.53104400634766
35113,img_07103,Label,Person,98.5311050415039
35114,img_07104,Label,Bread,92.10865020751953
35115,img_07104,Label,Food,92.10865020751953
35116,img_07104,Label,Bread Loaf,75.58452606201172
35117,img_07104,Label,French Loaf,75.58452606201172
35118,img_07106,Label,Burger,92.88372039794922
35119,img_07106,Label,Food,92.88372039794922
35120,img_07108,Label,Building,78.22270965576172
35121,img_07108,Label,House,78.22270965576172
35122,img_07108,Label,Housing,78.22270965576172
35123,img_07108,Label,Villa,78.22270965576172
35124,img_07108,Text,121,81.87030029296875
35125,img_07108,Text,121,81.87030029296875
35126,img_07110,Label,Henna,98.78116607666016
35127,img_07110,Text,ee unoun,52.22737121582031
35128,img_07110,Text,90,63.82481002807617
35129,img_07110,Text,u,51.695980072021484
35130,img_07110,Text,ecee utoooumm,58.9294319152832
35131,img_07110,Text,ee,45.75593566894531
35132,img_07110,Text,unoun,58.698814392089844
35133,img_07110,Text,utoooumm,64.17054748535156
35134,img_07110,Text,ecee,53.688323974609375
35135,img_07110,Text,90,63.82481002807617
35136,img_07110,Text,u,51.695980072021484
35137,img_07111,Text,FASTEN SEAT BELT,92.0317611694336
35138,img_07111,Text,UNDER YOUR SEAT,88.18551635742188
35139,img_07111,Text,FASTEN,93.27369689941406
35140,img_07111,Text,SEAT,94.25834655761719
35141,img_07111,Text,BELT,88.56324768066406
35142,img_07111,Text,YOUR,80.96800994873047
35143,img_07111,Text,SEAT,91.22274780273438
35144,img_07111,Text,UNDER,92.36576843261719
35145,img_07112,Label,Home Decor,96.73661804199219
35146,img_07112,Label,Linen,96.73661804199219
35147,img_07112,Label,Furniture,84.38676452636719
35148,img_07112,Label,Lamp,83.39058685302734
35149,img_07112,Label,Lampshade,77.38148498535156
35150,img_07114,Label,Human,99.13418579101562
35151,img_07114,Label,People,99.1341781616211
35152,img_07114,Label,Person,99.13418579101562
35153,img_07114,Celebrity,Julie Mond,99.9941177368164
35154,img_07114,Text,I'm masturbating. E told you I'd be doing that all day today,92.63153076171875
35155,img_07114,Text,I'm,96.98055267333984
35156,img_07114,Text,masturbating.,95.95515441894531
35157,img_07114,Text,E,67.03939819335938
35158,img_07114,Text,told,97.00362396240234
35159,img_07114,Text,you,97.46729278564453
35160,img_07114,Text,I'd,88.0440673828125
35161,img_07114,Text,be,89.7487564086914
35162,img_07114,Text,doing,99.05570983886719
35163,img_07114,Text,that,92.39887237548828
35164,img_07114,Text,all,91.41777801513672
35165,img_07114,Text,day,97.44329071044922
35166,img_07114,Text,today,99.02388000488281
35167,img_07115,Label,Collage,87.52323913574219
35168,img_07115,Label,Poster,87.52323913574219
35169,img_07117,Label,Afro Hairstyle,99.12904357910156
35170,img_07117,Label,Hair,99.12904357910156
35171,img_07118,Label,Lip,98.8406982421875
35172,img_07118,Label,Mouth,98.8406982421875
35173,img_07120,Label,Human,99.20179748535156
35174,img_07120,Label,People,99.20178985595703
35175,img_07120,Label,Person,99.20179748535156
35176,img_07120,Label,Blonde,91.5534896850586
35177,img_07120,Label,Female,91.5534896850586
35178,img_07120,Label,Girl,91.5534896850586
35179,img_07120,Label,Woman,91.5534896850586
35180,img_07120,Celebrity,Kim Cattrall,99.97425079345703
35181,img_07120,Celebrity,Sarah Jessica Parker,99.75682067871094
35182,img_07121,Text,S,49.13469696044922
35183,img_07121,Text,S,49.13469696044922
35184,img_07122,Text,1350 Munich,94.94554138183594
35185,img_07122,Text,13.50 stockholm UA70s Gate,89.52548217773438
35186,img_07122,Text,Stuttgan 42461 Go,90.98719787597656
35187,img_07122,Text,1355 MS778 Go Gate 16:20 Dubllll,91.83596801757812
35188,img_07122,Text,14.:00 Cairo Go Gate A21,88.32990264892578
35189,img_07122,Text,14.:05 Cork E715 16:20 washinaton,95.3036117553711
35190,img_07122,Text,16.:45 Frankturt,89.57003784179688
35191,img_07122,Text,E1163 to Gate A21 16:25 Edinburah,92.7065200805664
35192,img_07122,Text,14.:05 copenhagen UA7041 Gate shown 13:35 VS300,94.58882904052734
35193,img_07122,Text,14:20 Dublin 16:35 Athens TP74,93.81087493896484
35194,img_07122,Text,14:20 TelAviv LY316 Boarding B32,94.010009765625
35195,img_07122,Text,14.:25 vancouver Ac855 Go to Gate B42 16:45 Munich LH24,91.89168548583984
35196,img_07122,Text,14:25 Geneva LX355 Gate showm 13:40 LH9,91.74026489257812
35197,img_07122,Text,14.:25 Chicago UA959 Gate shown 13:15 16:45 Manchester,95.64012908935547
35198,img_07122,Text,Berlin 4U8463 Gate show 13.50 16:50 Zagreb,96.0580062866211
35199,img_07122,Text,14:35,93.02263641357422
35200,img_07122,Text,14.:35 Luxor MS762 to Gate,91.83429718017578
35201,img_07122,Text,Gate showm 14.:00 17.00,92.55867004394531
35202,img_07122,Text,Hamburg 4U7463 Gate showm 14.00 17:00,96.52054595947266
35203,img_07122,Text,14:45 B39 17:00 Zurich,94.2140121459961
35204,img_07122,Text,show 14:20 1720 Genen,95.76504516601562
35205,img_07122,Text,15:00 Toronto UL2849 coponhogen,95.02201080322266
35206,img_07122,Text,11A7648 Gate Nework,93.23899841308594
35207,img_07122,Text,Dubllll,96.91438293457031
35208,img_07122,Text,16:20,89.26152801513672
35209,img_07122,Text,VS300,82.47379302978516
35210,img_07122,Text,Gate,96.22062683105469
35211,img_07122,Text,washinaton,97.3423843383789
35212,img_07122,Text,UA70s,83.13264465332031
35213,img_07122,Text,Go,81.25719451904297
35214,img_07122,Text,Munich,98.781005859375
35215,img_07122,Text,16:20,98.35688781738281
35216,img_07122,Text,Gate,96.46797180175781
35217,img_07122,Text,TP74,88.45742797851562
35218,img_07122,Text,A21,88.921142578125
35219,img_07122,Text,1350,91.11007690429688
35220,img_07122,Text,Edinburah,91.17098999023438
35221,img_07122,Text,42461,98.65814208984375
35222,img_07122,Text,Go,80.2895278930664
35223,img_07122,Text,stockholm,93.85162353515625
35224,img_07122,Text,Gate,96.10136413574219
35225,img_07122,Text,16:25,97.0632553100586
35226,img_07122,Text,LH24,89.7907943725586
35227,img_07122,Text,13.50,84.89704895019531
35228,img_07122,Text,MS778,92.18128967285156
35229,img_07122,Text,Go,74.53628540039062
35230,img_07122,Text,13:35,97.28602600097656
35231,img_07122,Text,Athens,95.80166625976562
35232,img_07122,Text,Stuttgan,93.04625701904297
35233,img_07122,Text,1355,95.901123046875
35234,img_07122,Text,shown,97.92418670654297
35235,img_07122,Text,E715,97.5993423461914
35236,img_07122,Text,A21,94.5705337524414
35237,img_07122,Text,16:35,96.889892578125
35238,img_07122,Text,Gate,96.44904327392578
35239,img_07122,Text,LH9,76.77666473388672
35240,img_07122,Text,Cairo,94.92603302001953
35241,img_07122,Text,Munich,98.80915069580078
35242,img_07122,Text,14.:00,87.16470336914062
35243,img_07122,Text,Gate,95.9942855834961
35244,img_07122,Text,to,89.68476867675781
35245,img_07122,Text,B32,95.480712890625
35246,img_07122,Text,16:45,97.00206756591797
35247,img_07122,Text,Cork,92.7806396484375
35248,img_07122,Text,UA7041,97.52127075195312
35249,img_07122,Text,Frankturt,93.23149108886719
35250,img_07122,Text,14.:05,90.43880462646484
35251,img_07122,Text,copenhagen,98.45060729980469
35252,img_07122,Text,E1163,87.75529479980469
35253,img_07122,Text,Boarding,98.61041259765625
35254,img_07122,Text,B42,97.46409606933594
35255,img_07122,Text,16.:45,85.90857696533203
35256,img_07122,Text,14.:05,92.01687622070312
35257,img_07122,Text,Gate,96.48966979980469
35258,img_07122,Text,Manchester,93.72423553466797
35259,img_07122,Text,Dublin,97.99691772460938
35260,img_07122,Text,LY316,96.72034454345703
35261,img_07122,Text,Go,79.79920196533203
35262,img_07122,Text,to,86.04817199707031
35263,img_07122,Text,16:45,90.78945922851562
35264,img_07122,Text,14:20,89.90845489501953
35265,img_07122,Text,13:40,97.66102600097656
35266,img_07122,Text,TelAviv,90.14031219482422
35267,img_07122,Text,Ac855,93.63671112060547
35268,img_07122,Text,showm,96.164306640625
35269,img_07122,Text,Zagreb,91.76034545898438
35270,img_07122,Text,Gate,87.87446594238281
35271,img_07122,Text,14:20,89.09827423095703
35272,img_07122,Text,13:15,99.0569839477539
35273,img_07122,Text,16:50,97.45924377441406
35274,img_07122,Text,vancouver,96.88508605957031
35275,img_07122,Text,LX355,99.08050537109375
35276,img_07122,Text,shown,98.5185775756836
35277,img_07122,Text,14.:25,82.99193572998047
35278,img_07122,Text,Gate,95.27391052246094
35279,img_07122,Text,Zurich,95.77305603027344
35280,img_07122,Text,13.50,98.03909301757812
35281,img_07122,Text,17:00,96.9406967163086
35282,img_07122,Text,Geneva,94.39002990722656
35283,img_07122,Text,UA959,98.47603607177734
35284,img_07122,Text,show,99.13060760498047
35285,img_07122,Text,14:25,90.23487854003906
35286,img_07122,Text,Gate,94.23023223876953
35287,img_07122,Text,B39,97.79661560058594
35288,img_07122,Text,coponhogen,89.71512603759766
35289,img_07122,Text,17:00,96.25609588623047
35290,img_07122,Text,Chicago,98.76043701171875
35291,img_07122,Text,14.:25,90.52139282226562
35292,img_07122,Text,4U8463,93.87255096435547
35293,img_07122,Text,to,87.97087860107422
35294,img_07122,Text,Gate,96.42393493652344
35295,img_07122,Text,Nework,88.99861907958984
35296,img_07122,Text,Berlin,97.91394805908203
35297,img_07122,Text,14.00,96.26264953613281
35298,img_07122,Text,MS762,97.61320495605469
35299,img_07122,Text,17.00,89.5074462890625
35300,img_07122,Text,14:35,93.02263641357422
